Demonstrativo do Orçamento OCA 3º Quadrimestre 2016;;;;;;;;;;;;;;;;;;;
Eixo;Nome;Sub eixo;Nome;classif03;Função;Nome;Sub função;Nome;programa;Nome;Ação;Nome;Sub ação;Nome;indice_proporcionalidade; Orçado ; Empenhado ; Liquidado  ; Pago 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2900;Serviços Administrativos e Financeiros;1;Serviços Administrativos e Financeiros ;0,25; 3.942.750,00 ; 3.389.103,45 ; 3.290.822,22 ; 3.270.861,82 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;120;Transferência de Renda;2797;Coordenação das Ações de Transferência de Renda -  Programa Bolsa Família;1;Ações Intersetoriais de Atendimento às Famílias;0,25; 686.500,00 ; 508.232,78 ; 508.232,78 ; 508.232,78 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;120;Transferência de Renda;2797;Coordenação das Ações de Transferência de Renda -  Programa Bolsa Família;3;Realização do Cadastro das Famílias;0,25; 12.500,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;123;Gestão da Política Social;2804;Gestão dos Equipamentos e Promoção Social;1;Gestão dos Equipamentos e Promoção Social;0,25; 4.577.250,00 ; 3.647.414,00 ; 3.647.414,00 ; 3.647.414,00 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;234;BH Cidadania  e o SUAS - Sistema Único de Assistência Social ;1220;Construção, Ampliação e Reforma de Unidades de Assistência Social;1;Construção, Ampliação e Reforma de Unidades de Assistência Social;0,25; 930.140,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;234;BH Cidadania  e o SUAS - Sistema Único de Assistência Social ;1220;Construção, Ampliação e Reforma de Unidades de Assistência Social;2;Construção e/ou Reforma de Espaços BH Cidadania;0,25; 2.612.000,00 ; 380.227,00 ; 380.227,00 ; 283.403,97 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;234;BH Cidadania  e o SUAS - Sistema Único de Assistência Social ;2403;Serviço de Proteção Social Especial de Alta Complexidade;7;Acolhimento Institucional para Adultos em Situação de Rua e Outros Riscos;0,25; 537.300,00 ; 438.603,12 ; 429.045,02 ; 387.829,71 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;244;Assistência Comunitária;234;BH Cidadania  e o SUAS - Sistema Único de Assistência Social ;2403;Serviço de Proteção Social Especial de Alta Complexidade;9;Serviço Família Acolhedora;1; 234.900,00 ; 233.974,80 ; 233.974,80 ; 193.843,20 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;237;Qualificação, Profissionalização e Emprego;2404;Ações de Qualificação, Profissionalização e Emprego;1;Disponibilização de Vagas para o Programa Municipal de Qualificação, Emprego e Renda;0,25; 790.775,00 ; 357.164,08 ; 351.852,58 ; 351.852,58 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;244;Assistência Comunitária;241;Recomeço;2403;Serviço de Proteção Social Especial de Alta Complexidade;24;Acolhimento Institucional de Bebes de Mães Usuárias de Drogas;1; 498.300,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;241;Recomeço;2873;Apoio às Ações de Políticas sobre Drogas;1;Apoio as Ações de Políticas sobre Drogas;0,25; 2.750,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;241;Recomeço;2873;Apoio às Ações de Políticas sobre Drogas;2;Implantação do Sistema de Informação Compartilhada sobre Usuários de Álcool e Outras Drogas;0,25; 750,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;241;Recomeço;2873;Apoio às Ações de Políticas sobre Drogas;3;Conferência Municipal de Políticas sobre Drogas de Belo Horizonte;0,25; 4.000,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;241;Recomeço;2873;Apoio às Ações de Políticas sobre Drogas;5;Suporte Técnico e Administrativo ao Conselho Municipal de Políticas sobre Drogas;0,25; 1.250,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;306;Alimentação e Nutrição;132;Gestão da Política Municipal de Segurança Alimentar e Nutricional;2120;Gestão da Assistência Alimentar e Nutricional às Entidades;3;Gerenciamento da Assistência Alimentar e Nutricional às Creches Conveniadas - Educação Infantil;1; 5.573.000,00 ; 2.989.491,13 ; 2.409.400,24 ; 2.201.261,86 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;306;Alimentação e Nutrição;132;Gestão da Política Municipal de Segurança Alimentar e Nutricional;2120;Gestão da Assistência Alimentar e Nutricional às Entidades;4;Gerenciamento da Assistência Alimentar e Nutricional às Entidades Infanto Juvenis;1; 1.100.000,00 ; 1.494.962,01 ; 1.203.770,25 ; 913.112,01 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;452;Serviços Urbanos;236;Direito de Todos ;2856;Execução do Programa Meio Passe Estudantil;1;Concessão do Benefício para Estudantes Municipais do Ensino Médio e EJA;0,85; 2.125.000,00 ; 2.489.235,07 ; 2.489.235,07 ; 2.489.235,07 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;11;Trabalho;333;Empregabilidade;236;Direito de Todos ;2331;Centro de Referência em Segurança Alimentar e Nutricional Sustentável;6;Programa Pão Escola;1; 282.691,00 ; 129.762,73 ; 118.216,03 ; 94.083,56 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;11;Trabalho;333;Empregabilidade;237;Qualificação, Profissionalização e Emprego;2404;Ações de Qualificação, Profissionalização e Emprego;1;Disponibilização de Vagas para o Programa Municipal de Qualificação, Emprego e Renda;0,25; 105.000,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;11;Trabalho;334;Fomento ao Trabalho;237;Qualificação, Profissionalização e Emprego;2404;Ações de Qualificação, Profissionalização e Emprego;1;Disponibilização de Vagas para o Programa Municipal de Qualificação, Emprego e Renda;0,25; 275.000,00 ; 161.072,51 ; 161.072,51 ; 161.072,51 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;11;Trabalho;334;Fomento ao Trabalho;237;Qualificação, Profissionalização e Emprego;2404;Ações de Qualificação, Profissionalização e Emprego;11;Economia Solidária - Apoio aos Grupos Produtivos e Trabalhadores Autônomos;0,25; 171.700,00 ; 55.803,07 ; 55.759,50 ; 54.043,50 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;11;Trabalho;334;Fomento ao Trabalho;237;Qualificação, Profissionalização e Emprego;2404;Ações de Qualificação, Profissionalização e Emprego;12;Manutenção dos Serviços de Intermediação ao Trabalho - Atendimento ao Trabalhador nos SINES;0,25; 774.235,00 ; 289.650,38 ; 277.953,08 ; 234.144,51 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;11;Trabalho;334;Fomento ao Trabalho;237;Qualificação, Profissionalização e Emprego;2404;Ações de Qualificação, Profissionalização e Emprego;19;Modernização dos Laboratórios da Escola Raimunda da Silva Soares;0,25; 98.750,00 ; 82.016,40 ; 75.178,73 ; 73.278,81 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;241;Recomeço;2873;Apoio às Ações de Políticas sobre Drogas;1;Apoio as Ações de Políticas sobre Drogas;0,25; 128.875,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;126;Tecnologia da Informação;85;Gestão da Política de Tecnologia da Informação e Comunicação;2604;Centro de Recondicionamento de Computadores;1;Manutenção dos Centros de Inclusão Digital;0,25; 1.110.605,00 ; 381.951,71 ; 389.560,55 ; 367.199,34 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;126;Tecnologia da Informação;85;Gestão da Política de Tecnologia da Informação e Comunicação;2604;Centro de Recondicionamento de Computadores;2;Recondicionamento de Computadores;0,25; 1.250,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;126;Tecnologia da Informação;85;Gestão da Política de Tecnologia da Informação e Comunicação;2604;Centro de Recondicionamento de Computadores;3;Qualificação em TIC - Tecnologia da Informação e Comunicação;0,25; 3.142,00 ; 62,70 ; 62,70 ; 62,70 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;572;Desenvolvimento Tecnológico e Engenharia;85;Gestão da Política de Tecnologia da Informação e Comunicação;2602;Gerenciamento, Implantação e Atendimento de Serviços na RMI;1;Melhoria dos Processos de Suporte e Entrega a Serviços de TIC;0,25; 1.778.183,00 ; 2.662.840,52 ; 2.431.792,39 ; 2.169.479,84 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;572;Desenvolvimento Tecnológico e Engenharia;85;Gestão da Política de Tecnologia da Informação e Comunicação;2602;Gerenciamento, Implantação e Atendimento de Serviços na RMI;2;Adequação do Datacenter às Demandas de Serviços de TIC da PBH;0,25; 5.839.937,00 ; 5.966.696,20 ; 5.831.742,43 ; 5.562.613,28 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;572;Desenvolvimento Tecnológico e Engenharia;85;Gestão da Política de Tecnologia da Informação e Comunicação;2603;Implantação de Soluções e Modernização de Sistemas ;4;Estruturação de Ambientes para Desenvolvimento de Software;0,25; 9.383.499,00 ; 6.613.251,04 ; 6.538.931,47 ; 6.120.974,39 
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;572;Desenvolvimento Tecnológico e Engenharia;85;Gestão da Política de Tecnologia da Informação e Comunicação;2603;Implantação de Soluções e Modernização de Sistemas ;5;Processo de Software da PBH;0,25; 250,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;572;Desenvolvimento Tecnológico e Engenharia;221;BH Digital;1373;Gestão do Plano Diretor de Informática;5;Internet Banda Larga Disponibilizada em Áreas de Vilas e Favelas ;0,25; 2.164.771,00 ; 578.094,69 ; 215.336,96 ; 214.299,96 
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;127;Promoção e Defesa de Direitos Humanos e Cidadania ;2334;Gestão Compartilhada e Participação Social;1;Coordenação e Participação em Fóruns Governamentais e GTs;0,25; 500,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;127;Promoção e Defesa de Direitos Humanos e Cidadania ;2334;Gestão Compartilhada e Participação Social;2;Apoio aos Conselhos Municipais;0,25; 5.500,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;127;Promoção e Defesa de Direitos Humanos e Cidadania ;2334;Gestão Compartilhada e Participação Social;13;Implantação do Observatório de Direitos Humanos de Belo Horizonte;0,25; 500,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;127;Promoção e Defesa de Direitos Humanos e Cidadania ;2335;Educação Política em Direitos Humanos e Cidadania;1;Sensibilização de Agentes Públicos e Sociedade Civil;0,25; 56.750,00 ; 35.271,88 ; 29.936,88 ; 29.936,88 
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;127;Promoção e Defesa de Direitos Humanos e Cidadania ;2335;Educação Política em Direitos Humanos e Cidadania;2;Orientação em Direitos Humanos;0,25; 3.750,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;127;Promoção e Defesa de Direitos Humanos e Cidadania ;2335;Educação Política em Direitos Humanos e Cidadania;3;Realização de Atividade de Orientação à Agentes Públicos para Melhor Atendimento ao Cidadão;0,25; 1.250,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;127;Promoção e Defesa de Direitos Humanos e Cidadania ;2900;Serviços Administrativos e Financeiros;1;Serviços Administrativos e Financeiros ;0,25; 2.151.250,00 ; 1.563.314,80 ; 1.555.675,45 ; 1.552.536,00 
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;EX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2884;Programa BH: Crianças e Adolescentes Protegidos;1;Capacitação da Rede de Atenção à Criança e ao Adolescente, Sociedade Civil, Fóruns e Afins ;1; 3.500,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;EX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2884;Programa BH: Crianças e Adolescentes Protegidos;3;Realização de Eventos e Campanhas para Mobilização Social e Informação;1; 51.000,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;EX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2884;Programa BH: Crianças e Adolescentes Protegidos;6;Reestruturação e Aperfeiçoamento do Programa de Enfrentamento ao Abuso e Exploração Sexual;1; 4.500,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;2;Apoio e Acompanhamento de Grupos da Economia Solidária;0,25; 132.625,00 ; 3.465,00 ; 2.520,00 ; 2.520,00 
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;3;Ações Afirmativas em Prol de Comunidades Tradicionais;0,25; 2.875,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;4;Ações Afirmativas em Prol da Pessoa com Deficiência;0,25; 9.500,00 ; 4.088,48 ; 3.225,04 ; 2.719,15 
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;5;Ações Afirmativas de Promoção de Direitos e Combate à Violência Contra a Mulher;0,25; 5.250,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;6;Realização de Atividades de Articulação das Redes de Direitos;0,25; 2.500,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;8;Ações Afirmativas BH Cidadã: Sem Homofobia;0,25; 32.750,00 ; 15.987,50 ; 15.987,50 ; 15.987,50 
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;9;Instituição do Selo Promoção da Igualdade Racial;0,25; 750,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;11;Realização de Diagnósticos sobre a Realidade das Comunidades Indígenas e Quilombolas da Cidade;0,25; 250,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2335;Educação Política em Direitos Humanos e Cidadania;4;Orientação a Grupos Étnicos e Comunidades Raciais;0,25; 1.500,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2345;Atendimento e Orientação Psicossocial e Jurídico ;2;Atendimento na Área de Orientação Jurídica e Conciliação de Conflitos no Âmbito do Juizado de Conciliação nos Espaços BH Cidadania;0,25; 500,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2345;Atendimento e Orientação Psicossocial e Jurídico ;5;Atendimento Psicossocial e Jurídico à População LGBT;0,25; 2.500,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2345;Atendimento e Orientação Psicossocial e Jurídico ;7;Atendimento psicossocial e jurídico à mulher em situação de violência de gênero - Benvinda;0,25; 13.000,00 ; 1.377,97 ; 1.202,97 ; 1.202,97 
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2819;Apoio à Promoção das Políticas da Juventude;1;Apoio à Promoção das Políticas da Juventude;0,25; 212.500,00 ; 36.468,86 ; 36.468,86 ; 36.468,86 
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2819;Apoio à Promoção das Políticas da Juventude;4;Realização de Fóruns da Juventude;0,25; 1.250,00 ; -   ; -   ; -   
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2819;Apoio à Promoção das Políticas da Juventude;6;Operacionalização do Centro de Referência da Juventude;0,25; 1.601.446,00 ; 90.134,08 ; 81.163,79 ; 77.846,09 
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;1207;Produção de Moradias;8;Gestão da Política Municipal de Habitação-PMH e Participação Popular;0,25; 665.000,00 ; 15.595,96 ; 15.595,96 ; 15.595,96 
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;1207;Produção de Moradias;10;Intervenções Especiais em Conjuntos Habitacionais;0,25; 139.250,00 ; 152.390,18 ; 152.390,18 ; 134.791,13 
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;1231;Melhorias Urbanas em Assentamentos Precários;1;Melhorias Urbanas em Assentamentos Precários;0,25; 1.268.834,00 ; 386.338,27 ; 337.343,97 ; 322.323,10 
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;1231;Melhorias Urbanas em Assentamentos Precários;3;Outras Intervenções em Assentamentos Precários;0,25; 513.000,00 ; -   ; -   ; -   
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;1231;Melhorias Urbanas em Assentamentos Precários;8;Ações Sociais em Assentamentos Precários;0,25; 1.250,00 ; -   ; -   ; -   
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;1231;Melhorias Urbanas em Assentamentos Precários;25;Reassentamento/Indenizações;0,25; 689.302,00 ; 44.502,47 ; 44.502,47 ; 44.502,47 
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;2792;Programa Bolsa Moradia;1;Programa Bolsa Moradia;0,25; 2.171.875,00 ; 508.500,00 ; 508.500,00 ; 508.500,00 
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;2792;Programa Bolsa Moradia;2;Programa Bolsa Moradia - Risco;0,25; 884.375,00 ; 375.750,00 ; 375.750,00 ; 375.750,00 
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;2792;Programa Bolsa Moradia;3;Programa Bolsa Moradia - Obras Vila Viva;0,25; 1.165.700,00 ; 1.028.225,00 ; 1.028.225,00 ; 1.028.225,00 
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;2792;Programa Bolsa Moradia;5;Programa Bolsa Moradia - Implantação do Corta Caminho;0,25; 251.000,00 ; 60.875,00 ; 60.875,00 ; 60.875,00 
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;209;Implantação do Corta Caminho ;1330;Implantação do Corta Caminho;1;Ações Sociais;0,25; 750,00 ; -   ; -   ; -   
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;209;Implantação do Corta Caminho ;1330;Implantação do Corta Caminho;2; Construção de Unidades Habitacionais - Anel Rodoviário;0,25; 835.750,00 ; -   ; -   ; -   
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;209;Implantação do Corta Caminho ;1330;Implantação do Corta Caminho;3;Via 710 - Reassentamento/Indenizações;0,25; 388.100,00 ; 73.832,19 ; 73.832,19 ; 73.832,19 
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;209;Implantação do Corta Caminho ;1330;Implantação do Corta Caminho;6;Consultoria e Serviços Técnicos;0,25; 69.000,00 ; -   ; -   ; -   
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;209;Implantação do Corta Caminho ;1330;Implantação do Corta Caminho;8;Revitalização Anel Rodoviário - Recuperação Assentamentos Precários;0,25; 750,00 ; -   ; -   ; -   
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;1;Melhorias Urbanas em Assentamentos Precários;0,25; 13.077.241,00 ; 2.244.337,42 ; 2.163.531,01 ; 1.703.503,72 
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;3;Outras Intervenções em Assentamentos Precários;0,25; 426.500,00 ; 152.628,18 ; 152.628,18 ; 137.789,65 
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;4;Orçamento Participativo - Empreendimento;0,25; 7.270.636,00 ; 1.394.528,00 ; 1.394.528,00 ; 1.391.451,45 
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;5;Planos Globais Específicos;0,25; 211.975,00 ; 88.160,58 ; 88.160,58 ; 88.160,58 
