classif01;desc_classif01;classif02;desc_classif02;classif03;desc_classif03;funcao;nome_funcao;subfuncao;nome_subfuncao;programa;nome_programa;projativ;nome_projativ;subitem_projativ;nome_subitem_projativ;indice_proporcionalidade;valor_credito_inicial;valor_orcado;valor_empenhado;valor_liquidado;valor_pago;valor_empenhado_acumulado;valor_liquidado_acumulado;valor_pago_acumulado
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;EX;EX;27;Desporto e Lazer;812;Desporto Comunitário;101;Promoção e Democratização das Práticas de Esportes e Lazer;2531;Programas de Esporte Educacional;4;Programa Esporte Esperança / BH Cidadania;1;0;442000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;EX;EX;27;Desporto e Lazer;812;Desporto Comunitário;101;Promoção e Democratização das Práticas de Esportes e Lazer;2531;Programas de Esporte Educacional;12;Festival de Atletismo;1;0;45000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;812;Desporto Comunitário;101;Promoção e Democratização das Práticas de Esportes e Lazer;2534;Implantação, Manutenção e Recuperação de Equipamentos Esportivos e Áreas de Lazer;1;Manutenção, Conservação, Pequenas Reformas e Custeio de Equipamentos Esportivos;0,25;0;1701500;424804,8025;258249,4225;243187,8175;424804,8025;258249,4225;243187,8175
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;812;Desporto Comunitário;101;Promoção e Democratização das Práticas de Esportes e Lazer;2545;Promoções e Eventos Esportivos e Gestão de Áreas de Lazer;1;Promoções e Eventos Esportivos e Gestão de Áreas de Lazer;0,5;0;1367000;258488,415;258472,155;197395,705;258488,415;258472,155;197395,705
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;812;Desporto Comunitário;101;Promoção e Democratização das Práticas de Esportes e Lazer;2757;Programas e Atividades  Esportivas;1;Programas Esportivos Sociais e Atividades de Lazer Comunitárias;0,5;0;2482500;704730,62;704730,62;546005,765;704730,62;704730,62;546005,765
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;812;Desporto Comunitário;238;Promoção do Esporte e do Lazer;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;1;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0,25;0;6611617;183713,515;129076,305;48377,28;183713,515;129076,305;48377,28
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;EX;EX;27;Desporto e Lazer;812;Desporto Comunitário;238;Promoção do Esporte e do Lazer;2531;Programas de Esporte Educacional;6;Programa de Atletismo;1;0;101000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;812;Desporto Comunitário;238;Promoção do Esporte e do Lazer;2534;Implantação, Manutenção e Recuperação de Equipamentos Esportivos e Áreas de Lazer;5;Ampliação do Programa Academias a Céu Aberto ;0,25;0;500000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;812;Desporto Comunitário;238;Promoção do Esporte e do Lazer;2534;Implantação, Manutenção e Recuperação de Equipamentos Esportivos e Áreas de Lazer;6;Manutenção e Custeio das Academias a Céu Aberto;0,25;0;11250;6291,25;848,775;140,59;6291,25;848,775;140,59
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;EX;EX;27;Desporto e Lazer;812;Desporto Comunitário;238;Promoção do Esporte e do Lazer;2536;Programa Superar;1;Superar Educacional / BH Cidadania;1;0;680000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;812;Desporto Comunitário;238;Promoção do Esporte e do Lazer;2536;Programa Superar;5;Incentivo ao Esporte da Pessoa com Deficiência;0,25;0;250000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;812;Desporto Comunitário;238;Promoção do Esporte e do Lazer;2536;Programa Superar;6;Participação de atleta com deficiência em competições paradesportivas;0,25;0;50000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;813;Lazer;101;Promoção e Democratização das Práticas de Esportes e Lazer;2869;Programas e Atividades de Lazer;1;Programas e Atividades de Lazer;0,85;0;2105450;563891,2155;563891,2155;426647,827;563891,2155;563891,2155;426647,827
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;EX;EX;27;Desporto e Lazer;813;Lazer;101;Promoção e Democratização das Práticas de Esportes e Lazer;2869;Programas e Atividades de Lazer;3;Recrear;1;0;457000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;813;Lazer;101;Promoção e Democratização das Práticas de Esportes e Lazer;2869;Programas e Atividades de Lazer;10;Promoção de Eventos de Lazer;0,25;0;98750;0;0;0;0;0;0
