Demonstrativo do Orçamento OCA 2º Quadrimestre 2016;;;;;;;;;;;;;;;;;;;;;;;
Eixo;Nome;Sub eixo;Nome;classif03;Função;Nome;Sub função;Nome;programa;Nome;Ação;Nome;Sub ação;Nome;indice_proporcionalidade;valor_credito_inicial;Orçado;valor_empenhado;valor_liquidado;valor_pago;Empenhado;Liquidado ;Pago
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;NEX;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;69;Gestão da Política Ambiental;2564;Operacionalização das Políticas Ambientais;8;Educação Ambiental - Programa Pampulha;0.25;0;1,500.00;0.00;0.00;0.00;0.00;0.00;0.00
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;NEX;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;69;Gestão da Política Ambiental;2564;Operacionalização das Políticas Ambientais;9;Gestão Operacional do Centro de Educação Ambiental - CEA/PROPAN;0.25;0;31,250.00;7,247.22;7,182.85;8,657.11;17,180.17;14,485.37;14,457.21
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;NEX;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;72;Planejamento, Monitoramento e Gerenciamento dos Parques e Necrópoles;2817;Educação Ambiental e Promoção de Eventos;1;Realização de Atividades de Educação Ambiental e Eventos;0.25;0;122,901.00;0.00;0.00;0.00;0.00;0.00;0.00
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;NEX;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;72;Planejamento, Monitoramento e Gerenciamento dos Parques e Necrópoles;2817;Educação Ambiental e Promoção de Eventos;2;Desenvolvimento de Material Educativo e de Comunicação;0.25;0;56,500.00;0.00;0.00;0.00;0.00;0.00;0.00
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;NEX;20;Agricultura;608;Promoção da Produção Agropecuária;132;Gestão da Política Municipal de Segurança Alimentar e Nutricional;2121;Fomento e Gerenciamento da Comercialização Direta da Agricultura Urbana e Familiar;7;Hortas Escolares e Comunitárias;0.85;0;14,535.00;15,215.68;15,215.68;0.00;15,215.68;15,215.68;0.00
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;NEX;20;Agricultura;608;Promoção da Produção Agropecuária;236;Direito de Todos ;2331;Centro de Referência em Segurança Alimentar e Nutricional Sustentável;9;Oficinas de Plantio em Espaços Alternativos;0.25;0;500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;4;Administração;122;Administração Geral;123;Gestão da Política Social;1345;Sistema de Informação para Gestão das Políticas Sociais - SIGPS;1;Implantação do Sistema de Informação e Gestão das Políticas Sociais- SIGPS;0.25;0;38,125.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;4;Administração;122;Administração Geral;123;Gestão da Política Social;1345;Sistema de Informação para Gestão das Políticas Sociais - SIGPS;2;Evolução do Sistema de Informação e Gestão de Políticas Sociais - SIGPS;0.25;0;547,227.00;0.00;99,525.97;107,203.23;174,087.50;107,203.23;107,203.23
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;4;Administração;122;Administração Geral;123;Gestão da Política Social;2334;Gestão Compartilhada e Participação Social;1;Coordenação e Participação em Fóruns Governamentais e GTs;0.25;0;2,750.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;4;Administração;122;Administração Geral;123;Gestão da Política Social;2334;Gestão Compartilhada e Participação Social;2;Apoio aos Conselhos Municipais;0.25;0;5,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;4;Administração;122;Administração Geral;123;Gestão da Política Social;2787;Planejamento e Monitoramento e Divulgação da Política Social;1;Produção de Estudos Técnicos e Diagnósticos Espaciais;0.25;0;14,500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;4;Administração;122;Administração Geral;123;Gestão da Política Social;2787;Planejamento e Monitoramento e Divulgação da Política Social;2;Realização de Publicações Diversas e Produção de Material Informativo;0.25;0;1,750.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;4;Administração;122;Administração Geral;123;Gestão da Política Social;2787;Planejamento e Monitoramento e Divulgação da Política Social;3;Articulação para Gestão Integrada e Intersetorial das Políticas Sociais;0.25;0;38,750.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;4;Administração;122;Administração Geral;123;Gestão da Política Social;2900;Serviços Administrativos e Financeiros;1;Serviços Administrativos e Financeiros ;0.25;0;1,737,000.00;576,174.87;572,225.58;544,183.76;944,099.44;913,209.42;810,998.63
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;122;Administração Geral;234;BH Cidadania  e o SUAS - Sistema Único de Assistência Social ;1353;Implantação dos Espaços BH Cidadania;1;Núcleos BH Cidadania Implantados;0.25;0;31,250.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;242;Assistência ao Portador de Deficiência;19;Proteção Social Básica;2879;Serviço de Proteção Social Básica em Domicílio para Pessoas com Deficiência e Idosas;1;Proteção Social à Pessoa com Deficiência;0.25;0;296,000.00;93,658.78;90,389.86;90,389.86;212,775.33;179,145.26;156,956.41
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;242;Assistência ao Portador de Deficiência;234;BH Cidadania  e o SUAS - Sistema Único de Assistência Social ;2409;Centros de Referência;3;Centro Dia de Referência para Pessoa Adulta com Deficiência Dependente e Família;0.25;0;316,750.00;105,772.88;60,125.16;34,057.38;231,786.55;112,260.72;86,192.94
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;19;Proteção Social Básica;2401;Serviço de Convivência e Fortalecimento de Vínculos;3;Serviços para Crianças e Adolescentes de 6 a 15 Anos;1;0;970,400.00;181,811.20;181,057.09;194,379.65;409,075.20;349,545.73;317,415.49
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;19;Proteção Social Básica;2401;Serviço de Convivência e Fortalecimento de Vínculos;4;Serviços para Adolescentes e Jovens de 15 a 17 Anos;1;0;1,964,200.00;322,434.04;449,244.16;433,839.16;753,358.44;689,479.04;603,294.16
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;20;Proteção Social Especial;2403;Serviço de Proteção Social Especial de Alta Complexidade;3;Acolhimento Institucional para Criança e Adolescente;1;0;21,463,400.00;6,780,881.78;6,694,130.34;6,765,445.84;15,058,995.83;13,127,496.07;12,913,808.59
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;20;Proteção Social Especial;2403;Serviço de Proteção Social Especial de Alta Complexidade;25;Acolhimento Institucional de Breve Permanencia;1;0;1,884,800.00;151,355.76;201,807.68;201,807.68;403,615.36;403,615.36;403,615.36
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2859; Ações para a Promoção e Proteção dos Direitos da Criança, Adolescentes e suas Famílias;1;Apoio aos Conselhos Tutelares;1;0;6,312,500.00;1,575,520.06;1,599,374.29;1,617,525.51;3,090,867.89;3,020,757.46;2,733,589.38
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2859; Ações para a Promoção e Proteção dos Direitos da Criança, Adolescentes e suas Famílias;2;Orientação e Apoio Sociofamiliar;1;0;876,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2859; Ações para a Promoção e Proteção dos Direitos da Criança, Adolescentes e suas Famílias;3;Apoio Socioeducativo em Meio Aberto;1;0;2,316,000.00;331,388.08;432,520.96;359,060.96;518,503.84;501,706.16;421,706.16
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2859; Ações para a Promoção e Proteção dos Direitos da Criança, Adolescentes e suas Famílias;4;Acolhimento Familiar;1;0;2,050,000.00;133,536.83;133,536.83;133,536.83;268,833.62;268,833.62;268,833.62
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2859; Ações para a Promoção e Proteção dos Direitos da Criança, Adolescentes e suas Famílias;5;Acolhimento Institucional;1;0;739,000.00;384.00;1,329.60;1,329.60;1,329.60;1,329.60;1,329.60
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2859; Ações para a Promoção e Proteção dos Direitos da Criança, Adolescentes e suas Famílias;11;Apoio às Ações Voltadas para a Crianças e Adolescente;1;0;35,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2859; Ações para a Promoção e Proteção dos Direitos da Criança, Adolescentes e suas Famílias;17;Apoio às Ações de Atendimento Socioeducativo;1;0;540,000.00;1,300.00;0.00;0.00;1,300.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2859; Ações para a Promoção e Proteção dos Direitos da Criança, Adolescentes e suas Famílias;18;Apoio às Ações de Articulação Regional para a promoção dos Direitos da Criança e do Adolescente;1;0;284,000.00;0.00;1,293.60;1,293.60;1,293.60;1,293.60;1,293.60
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2859; Ações para a Promoção e Proteção dos Direitos da Criança, Adolescentes e suas Famílias;20;Apoio Administrativo ao Conselho Municipal dos Direitos da Criança e do Adolescente;1;0;115,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2860;Ações para o Fortalecimento das Diretrizes do Estatuto da Criança e do Adolescente;1;Assessoria Técnica/Financeira;1;0;460,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2860;Ações para o Fortalecimento das Diretrizes do Estatuto da Criança e do Adolescente;2;Vigilância e Defesa de Direitos;1;0;500,000.00;455.40;86,603.40;86,603.40;86,603.40;86,603.40;86,603.40
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2860;Ações para o Fortalecimento das Diretrizes do Estatuto da Criança e do Adolescente;3;Capacitação e Formatação de Atores de Atendimento e Defesa do Sistema de Garantia de Direitos;1;0;395,000.00;0.00;19,740.00;113,777.00;217,684.00;217,684.00;217,684.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2860;Ações para o Fortalecimento das Diretrizes do Estatuto da Criança e do Adolescente;4;Publicações Diversas;1;0;240,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2860;Ações para o Fortalecimento das Diretrizes do Estatuto da Criança e do Adolescente;5;Realização de campanhas na sociedade em prol da garantia de direitos das crianças e adolescentes;1;0;400,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2860;Ações para o Fortalecimento das Diretrizes do Estatuto da Criança e do Adolescente;8;Apoio às ações de fortalecimento para a participação de Crianças e Adolescentes;1;0;200,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;234;BH Cidadania  e o SUAS - Sistema Único de Assistência Social ;2859; Ações para a Promoção e Proteção dos Direitos da Criança, Adolescentes e suas Famílias;16;Avançar na Padronização e Modernização dos Conselhos Tutelares;1;0;500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;237;Qualificação, Profissionalização e Emprego;2647;Inserção Social e Produtiva;1;Programa de Intermediação de Mão de Obra para Pessoa com Deficiência - PROMETI;0.25;0;125,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;243;Assistência à Criança e ao Adolescente;237;Qualificação, Profissionalização e Emprego;2647;Inserção Social e Produtiva;2;Programa de Promoção ao Adolescente Trabalhador;1;0;7,385,000.00;922,683.00;307,561.00;307,561.00;922,683.00;307,561.00;307,561.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;244;Assistência Comunitária;19;Proteção Social Básica;2308;Serviço de Proteção e Atendimento Integral à Família ;2;Serviço de Proteção e Atendimento Integral à Família;1;0;34,516,500.00;7,337,564.83;8,256,888.65;8,463,852.11;16,373,050.25;14,926,316.47;13,854,979.64
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;19;Proteção Social Básica;2401;Serviço de Convivência e Fortalecimento de Vínculos;5;Serviço de Convivência Familiar e Comunitária;0.25;0;673,500.00;223,846.48;223,846.48;223,846.48;503,654.56;447,692.95;391,731.33
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;19;Proteção Social Básica;2405;Serviços, Benefícios e Transferência de Renda;1;Inserção, Acompanhamento das Famílias Beneficiárias dos Programa de Transferência de Renda e Benefícios Eventuais - Base Regional;0.25;0;790,825.00;172,343.07;173,739.49;171,208.56;342,303.82;339,302.03;298,478.40
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;19;Proteção Social Básica;2405;Serviços, Benefícios e Transferência de Renda;2;Concessão de Benefícios Eventuais;0.25;0;823,000.00;111,018.49;115,813.41;106,777.68;205,815.32;193,229.14;171,491.66
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;19;Proteção Social Básica;2405;Serviços, Benefícios e Transferência de Renda;4;Ações Estratégicas de Proteção Social Básica;0.25;0;617,625.00;208,719.49;240,202.19;200,430.35;423,410.29;310,203.25;264,693.81
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;19;Proteção Social Básica;2647;Inserção Social e Produtiva;3;Programa de Integração ao Mundo do Trabalho/Acessuas;0.25;0;80,250.00;30,000.00;30,000.00;47,500.00;55,000.00;47,500.00;47,500.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;19;Proteção Social Básica;2833;Ações de Assessoramento e de Defesa de Direitos;1;Ações de Assessoramento e de Defesa de Direitos;0.25;0;411,550.00;0.00;0.00;95,495.63;381,982.50;381,982.50;381,982.50
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2403;Serviço de Proteção Social Especial de Alta Complexidade;2;Acolhimento Institucional e Unidade de Passagem para Adultos e Famílias;0.25;0;305,875.00;99,061.42;100,124.49;99,046.75;236,980.58;213,271.26;212,193.52
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2403;Serviço de Proteção Social Especial de Alta Complexidade;5;Acolhimento Institucional para Famílias;0.25;0;379,175.00;71,767.46;94,112.27;91,793.92;181,737.10;181,062.16;178,743.80
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2403;Serviço de Proteção Social Especial de Alta Complexidade;6;Acolhimento Institucional em Unidade de Passagem para População de Rua;0.25;0;625,600.00;153,650.66;256,084.44;164,455.34;409,735.10;409,735.10;318,106.01
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2403;Serviço de Proteção Social Especial de Alta Complexidade;8;Serviço de Apoio e Reintegração Familiar;0.25;0;81,725.00;20,428.63;27,238.17;27,238.17;54,476.34;54,476.34;47,666.80
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2403;Serviço de Proteção Social Especial de Alta Complexidade;11;Central de Vagas;1;0;192,000.00;47,995.41;63,993.88;63,993.88;127,987.76;127,987.76;111,989.29
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2403;Serviço de Proteção Social Especial de Alta Complexidade;13;Acolhimento Institucional ao Migrante;0.25;0;422,450.00;102,566.27;136,164.20;162,024.46;267,579.19;267,560.68;266,055.94
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2409;Centros de Referência;2;Centro de Referência Especializado para População de Rua / Miguilim;1;0;344,500.00;137,814.33;143,511.75;143,511.75;252,527.48;211,891.81;211,891.81
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2410;Apoio e Assessoria aos Serviços de Proteção Social de Média Complexidade;3;Atendimento Psicossocial a Crianças, Adolescentes e Familiares;1;0;209,400.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2410;Apoio e Assessoria aos Serviços de Proteção Social de Média Complexidade;4;Atendimento à Agressores Intrafamiliares de Crianças e Adolescentes;1;0;209,400.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2833;Ações de Assessoramento e de Defesa de Direitos;1;Ações de Assessoramento e de Defesa de Direitos;0.25;0;467,625.00;0.00;0.00;142,670.50;428,011.50;428,011.50;428,011.50
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2878;Serviço de Proteção Especial de Média Complexidade;1;Serviço de Proteção e Atendimento Especializado às Famílias e Indivíduos - PAEFI/CREAS;0.5;0;13,680,950.00;2,829,075.09;2,861,238.85;2,854,346.92;5,356,410.98;5,322,590.56;4,713,189.69
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2878;Serviço de Proteção Especial de Média Complexidade;2;Acompanhamento Sócio Familiar / Bolsa Moradia;0.5;0;25,500.00;8,650.46;10,813.08;8,650.46;15,138.31;15,138.31;12,975.69
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2878;Serviço de Proteção Especial de Média Complexidade;3;Serviço de Proteção aos Adolescentes em Cumprimento de Medidas Socioeducativas - LA/CREAS;1;0;3,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2878;Serviço de Proteção Especial de Média Complexidade;4;Serviço de Proteção aos Adolescentes em Cumprimento de Medidas Socioeducativas - PSC/CREAS;1;0;3,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2878;Serviço de Proteção Especial de Média Complexidade;5;Serviço de Proteção aos Adolescentes em Cumprimento de Medidas Socioeducativas - NAMSEP;1;0;6,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;244;Assistência Comunitária;20;Proteção Social Especial;2878;Serviço de Proteção Especial de Média Complexidade;8;Combate ao Trabalho Infantil;1;0;54,000.00;70,235.11;74,504.80;17,243.84;83,210.80;83,126.72;25,865.76
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2327;Gestão de Recursos Humanos;2;Proteção Social Básica;0.25;0;1,093,500.00;286,551.31;286,551.31;291,649.90;559,737.91;559,737.91;498,324.41
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2334;Gestão Compartilhada e Participação Social;2;Apoio aos Conselhos Municipais;0.25;0;82,049.00;7,869.25;9,346.66;8,492.11;13,276.30;12,311.90;11,117.22
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2334;Gestão Compartilhada e Participação Social;28;Ampliação da participação popular nas Comissões Locais de Assistência Social - CLAS;0.25;0;8,500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2348;Gestão, Comunicação e Mobilização Social;1;Gestão do Trabalho;0.25;0;140,750.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2348;Gestão, Comunicação e Mobilização Social;2;Produção de Informativos e Peças Publicitárias;0.25;0;23,250.00;0.00;1,125.00;2,207.50;10,728.75;2,471.25;2,471.25
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2348;Gestão, Comunicação e Mobilização Social;3;Produção de Eventos;0.25;0;0.00;350.00;350.00;7.43;350.00;350.00;7.43
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2348;Gestão, Comunicação e Mobilização Social;4;Regulação e Regulamentação;0.25;0;250.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2348;Gestão, Comunicação e Mobilização Social;5;Mobilização Social;0.25;0;2,550.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2348;Gestão, Comunicação e Mobilização Social;6;Capacitação de Profissionais de Entidades Socioassistenciais;0.25;0;2,625.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2348;Gestão, Comunicação e Mobilização Social;7;Capacitação de Funcionários com Atuação nas Unidades Interligadas de Registro Civil em Maternidades de BH;1;0;20,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2350;Vigilância Socioassistencial;1;Sistema de Indicadores;0.25;0;38,500.00;0.00;0.00;0.00;0.00;0.00;0.00
